YEAR,STATE,ACPR_NAME,AGE_GROUP,SEX,INDIGENOUS_STATUS,Admission,Exit,LOS_MONTHS,Living
2014,NT,Barkly,60-64,M,1,0,1,0.4,0
2014,NT,Barkly,65-69,F,1,0,6,0.483333333,0
2014,NT,Barkly,65-69,M,1,0,1,63.6,0
2014,NT,Barkly,70-74,F,1,0,2,29.25,0
2014,NT,Barkly,70-74,M,1,0,1,0.5,0
2014,NT,Barkly,75-79,F,1,0,8,26.7375,0
2014,NT,Barkly,75-79,M,1,0,2,0.45,0
2014,NT,Barkly,80-84,F,1,0,5,19.28,0
2014,NT,Barkly,80-84,F,2,0,1,30.8,0
2014,NT,Barkly,80-84,M,1,0,5,0.52,0
2014,NT,Barkly,85-89,F,1,0,8,7.8,0
2014,NT,Barkly,85-89,M,1,0,2,0.85,0
2014,NT,Barkly,90-94,F,1,0,4,15.625,0
2014,NT,Darwin,0-49,F,1,0,2,0.55,0
2014,NT,Darwin,100+,F,2,0,1,40.8,0
2014,NT,Darwin,55-59,F,1,0,3,21.5,0
2014,NT,Darwin,55-59,M,1,0,1,40.7,0
2014,NT,Darwin,60-64,F,1,0,2,1.1,0
2014,NT,Darwin,60-64,F,2,0,2,0.7,0
2014,NT,Darwin,60-64,M,2,0,1,0.4,0
2014,NT,Darwin,65-69,F,2,0,4,6.8,0
2014,NT,Darwin,65-69,M,1,0,1,1.2,0
2014,NT,Darwin,65-69,M,2,0,10,35.12,0
2014,NT,Darwin,70-74,F,1,0,3,56.56666667,0
2014,NT,Darwin,70-74,F,2,0,7,19.35714286,0
2014,NT,Darwin,70-74,M,1,0,5,25.74,0
2014,NT,Darwin,70-74,M,2,0,11,14.71818182,0
2014,NT,Darwin,75-79,F,1,0,4,8.775,0
2014,NT,Darwin,75-79,F,2,0,18,6.227777778,0
2014,NT,Darwin,75-79,M,2,0,22,29.00909091,0
2014,NT,Darwin,80-84,F,1,0,1,37.3,0
2014,NT,Darwin,80-84,F,2,0,20,38.8,0
2014,NT,Darwin,80-84,M,1,0,1,51.5,0
2014,NT,Darwin,80-84,M,2,0,15,17.1,0
2014,NT,Darwin,85-89,F,1,0,1,110.5,0
2014,NT,Darwin,85-89,F,2,0,15,7.533333333,0
2014,NT,Darwin,85-89,M,2,0,29,14.88275862,0
2014,NT,Darwin,90-94,F,2,0,20,26.07,0
2014,NT,Darwin,90-94,M,2,0,11,23.9,0
2014,NT,Darwin,95-99,F,2,0,6,23.9,0
2014,NT,Darwin,95-99,M,2,0,2,11.1,0
2014,NT,Darwin,95-99,M,3,0,1,122.2,0
2014,NT,Katherine,0-49,F,1,0,1,1.5,0
2014,NT,Katherine,50-54,F,1,0,2,0.55,0
2014,NT,Katherine,50-54,M,1,0,1,0.7,0
2014,NT,Katherine,55-59,M,1,0,1,0.7,0
2014,NT,Katherine,60-64,F,1,0,1,0.6,0
2014,NT,Katherine,60-64,M,1,0,1,0.7,0
2014,NT,Katherine,65-69,F,1,0,7,0.542857143,0
2014,NT,Katherine,65-69,F,2,0,1,2.4,0
2014,NT,Katherine,65-69,M,1,0,2,0.55,0
2014,NT,Katherine,65-69,M,2,0,1,0.9,0
2014,NT,Katherine,70-74,F,1,0,8,0.5875,0
2014,NT,Katherine,70-74,F,2,0,1,4.4,0
2014,NT,Katherine,70-74,M,1,0,1,0.8,0
2014,NT,Katherine,70-74,M,2,0,1,44,0
2014,NT,Katherine,75-79,F,1,0,5,9.3,0
2014,NT,Katherine,75-79,F,2,0,2,1.35,0
2014,NT,Katherine,75-79,M,1,0,1,0.7,0
2014,NT,Katherine,75-79,M,2,0,10,0.64,0
2014,NT,Katherine,80-84,F,1,0,3,64.33333333,0
2014,NT,Katherine,80-84,F,2,0,3,0.166666667,0
2014,NT,Katherine,80-84,M,1,0,2,0.25,0
2014,NT,Katherine,80-84,M,2,0,9,1.833333333,0
2014,NT,Katherine,85-89,F,1,0,3,19,0
2014,NT,Katherine,85-89,F,2,0,5,5.2,0
2014,NT,Katherine,85-89,M,2,0,5,26.9,0
2014,NT,Katherine,90-94,F,2,0,3,73.9,0
2014,QLD,Brisbane North,0-49,F,1,0,1,22.7,0
2014,QLD,Brisbane North,0-49,F,2,0,1,32.7,0
2014,QLD,Brisbane North,50-54,F,2,0,1,2.7,0
2014,QLD,Brisbane North,50-54,M,2,0,3,17.16666667,0
2014,QLD,Brisbane North,55-59,F,1,0,1,0.5,0
2014,QLD,Brisbane North,55-59,F,2,0,6,3.483333333,0
2014,QLD,Brisbane North,55-59,M,1,0,1,12,0
2014,QLD,Brisbane North,55-59,M,2,0,7,20.7,0
2014,QLD,Brisbane North,60-64,F,1,0,7,0.442857143,0
2014,QLD,Brisbane North,60-64,F,2,0,4,0.225,0
2014,QLD,Brisbane North,60-64,M,2,0,18,21.65,0
2014,QLD,Brisbane North,65-69,F,2,0,29,23.93448276,0
2014,QLD,Brisbane North,65-69,M,1,0,2,19.15,0
2014,QLD,Brisbane North,65-69,M,2,0,43,14.5,0
2014,QLD,Brisbane North,70-74,F,2,0,63,10.58412698,0
2014,QLD,Brisbane North,70-74,M,2,0,59,11.2779661,0
2014,QLD,Brisbane North,75-79,F,2,0,107,16.42429907,0
2014,QLD,Brisbane North,75-79,F,3,0,1,125.8,0
2014,QLD,Brisbane North,75-79,M,1,0,1,8.9,0
2014,QLD,Brisbane North,75-79,M,2,0,136,13.78161765,0
2014,QLD,Brisbane North,75-79,M,3,0,1,130.1,0
2014,QLD,Brisbane North,80-84,F,2,0,238,19.20504202,0
2014,QLD,Brisbane North,80-84,M,1,0,3,0.266666667,0
2014,QLD,Brisbane North,80-84,M,2,0,178,13.5011236,0
2014,QLD,Brisbane North,85-89,F,1,0,1,15.9,0
2014,QLD,Brisbane North,85-89,F,2,0,380,21.20289474,0
2014,QLD,Brisbane North,85-89,M,1,0,1,46.9,0
2014,QLD,Brisbane North,85-89,M,2,0,208,12.21201923,0
2014,QLD,Brisbane North,90-94,F,2,0,409,29.33838631,0
2014,QLD,Brisbane North,90-94,F,3,0,5,115.44,0
2014,QLD,Brisbane North,90-94,M,2,0,155,14.31032258,0
2014,QLD,Brisbane North,95-99,F,2,0,156,39.475,0
2014,QLD,Brisbane North,95-99,F,3,0,1,104.5,0
2014,QLD,Brisbane North,95-99,M,2,0,45,24.42444444,0
2014,QLD,Brisbane South,0-49,F,2,0,6,27.36666667,0
2014,QLD,Brisbane South,0-49,M,2,0,3,4.2,0
2014,QLD,Brisbane South,50-54,F,2,0,8,3.75,0
2014,QLD,Brisbane South,50-54,M,2,0,2,1.65,0
2014,QLD,Brisbane South,55-59,F,2,0,12,4.375,0
2014,QLD,Brisbane South,55-59,M,2,0,18,19.36666667,0
2014,QLD,Brisbane South,60-64,F,1,0,1,0.1,0
2014,QLD,Brisbane South,60-64,F,2,0,21,21.95714286,0
2014,QLD,Brisbane South,60-64,M,1,0,1,3.3,0
2014,QLD,Brisbane South,60-64,M,2,0,27,28.63333333,0
2014,QLD,Brisbane South,60-64,M,3,0,1,100.7,0
2014,QLD,Brisbane South,65-69,F,1,0,2,1.2,0
2014,QLD,Brisbane South,65-69,F,2,0,45,14.48222222,0
2014,QLD,Brisbane South,65-69,M,2,0,55,12.73272727,0
2014,QLD,Brisbane South,70-74,F,1,0,1,0.5,0
2014,QLD,Brisbane South,70-74,F,2,0,91,14.0978022,0
2014,QLD,Brisbane South,70-74,M,2,0,82,13.8597561,0
2014,QLD,Brisbane South,70-74,M,3,0,1,8.4,0
2014,QLD,Brisbane South,75-79,F,1,0,2,1.6,0
2014,QLD,Brisbane South,75-79,F,2,0,169,14.96094675,0
2014,QLD,Brisbane South,75-79,M,1,0,2,0.45,0
2014,QLD,Brisbane South,75-79,M,2,0,143,10.98181818,0
2014,QLD,Brisbane South,75-79,M,3,0,1,186.6,0
2014,QLD,Brisbane South,80-84,F,2,0,328,15.27164634,0
2014,QLD,Brisbane South,80-84,F,3,0,1,154.3,0
2014,QLD,Brisbane South,80-84,M,2,0,261,14.90651341,0
2014,QLD,Brisbane South,85-89,F,2,0,515,19.95533981,0
2014,QLD,Brisbane South,85-89,F,3,0,7,119.4571429,0
2014,QLD,Brisbane South,85-89,M,1,0,1,63.1,0
2014,QLD,Brisbane South,85-89,M,2,0,282,16.45673759,0
2014,QLD,Brisbane South,85-89,M,3,0,1,167.2,0
2014,QLD,Brisbane South,90-94,F,1,0,1,27.8,0
2014,QLD,Brisbane South,90-94,F,2,0,444,24.50968468,0
2014,QLD,Brisbane South,90-94,F,3,0,6,93.41666667,0
2014,QLD,Brisbane South,90-94,M,2,0,215,15.15627907,0
2014,QLD,Brisbane South,90-94,M,3,0,1,100.6,0
2014,QLD,Brisbane South,95-99,F,1,0,1,45.1,0
2014,QLD,Brisbane South,95-99,F,2,0,197,36.54517766,0
2014,QLD,Brisbane South,95-99,F,3,0,2,58.5,0
2014,QLD,Brisbane South,95-99,M,2,0,70,19.60571429,0
2014,QLD,Cabool,0-49,F,2,0,1,1.4,0
2014,QLD,Cabool,0-49,M,2,0,3,14.7,0
2014,QLD,Cabool,100+,M,2,0,2,38.35,5
2014,QLD,Cabool,50-54,F,2,0,1,0.7,0
2014,QLD,Cabool,55-59,F,1,0,2,0.05,0
2014,QLD,Cabool,55-59,F,2,0,5,56.7,0
2014,QLD,Cabool,55-59,M,2,0,6,56.56666667,0
2014,QLD,Cabool,60-64,F,2,0,10,10.89,0
2014,QLD,Cabool,60-64,M,2,0,15,21.82,0
2014,QLD,Cabool,65-69,F,2,0,25,21.048,0
2014,QLD,Cabool,65-69,M,2,0,27,11.46296296,0
2014,QLD,Cabool,65-69,M,3,0,1,110,0
2014,QLD,Cabool,70-74,F,1,0,2,52,0
2014,QLD,Cabool,70-74,F,2,0,56,12.75892857,0
2014,QLD,Cabool,70-74,F,3,0,1,134.1,0
2014,QLD,Cabool,70-74,M,1,0,2,39.3,0
2014,QLD,Cabool,70-74,M,2,0,59,8.23220339,0
2014,QLD,Cabool,70-74,M,3,0,2,333.45,0
2014,QLD,Cabool,75-79,F,2,0,86,12.33953488,0
2014,QLD,Cabool,75-79,M,1,0,1,144.9,0
2014,QLD,Cabool,75-79,M,2,0,90,6.151111111,0
2014,QLD,Cabool,80-84,F,2,0,185,12.04864865,0
2014,QLD,Cabool,80-84,F,3,0,2,150.75,0
2014,QLD,Cabool,80-84,M,2,0,165,10.57878788,0
2014,QLD,Cabool,85-89,F,1,0,1,6.3,0
2014,QLD,Cabool,85-89,F,2,0,259,19.75444015,0
2014,QLD,Cabool,85-89,F,3,0,1,114.9,0
2014,QLD,Cabool,85-89,M,2,0,175,15.136,0
2014,QLD,Cabool,90-94,F,2,0,274,21.0310219,0
2014,QLD,Cabool,90-94,M,2,0,125,11.1408,0
2014,QLD,Cabool,95-99,F,1,0,1,50.3,0
2014,QLD,Cabool,95-99,F,2,0,75,33.184,0
2014,QLD,Cabool,95-99,M,2,0,30,14.69666667,0
2014,QLD,Central West,70-74,M,2,0,3,0.466666667,0
2014,QLD,Central West,75-79,F,2,0,1,0.1,0
2014,QLD,Central West,75-79,M,2,0,1,37.3,0
2014,QLD,Central West,80-84,F,2,0,9,7.644444444,0
2014,QLD,Central West,80-84,M,2,0,1,21.4,0
2014,QLD,Central West,85-89,F,2,0,4,7.175,0
2014,QLD,Central West,85-89,M,2,0,6,0.716666667,0
2014,QLD,Central West,90-94,F,2,0,6,13.15,0
2014,QLD,Central West,90-94,M,2,0,2,5.5,0
2014,QLD,Darling Downs,0-49,F,1,0,1,0.2,0
2014,QLD,Darling Downs,0-49,F,2,0,7,3.042857143,0
2014,QLD,Darling Downs,0-49,M,2,0,9,2.255555556,0
2014,QLD,Darling Downs,50-54,F,2,0,2,10.25,0
2014,QLD,Darling Downs,50-54,M,2,0,4,0.6,0
2014,QLD,Darling Downs,55-59,F,2,0,12,24.58333333,0
2014,QLD,Darling Downs,55-59,M,2,0,6,6.25,0
2014,QLD,Darling Downs,60-64,F,1,0,1,50.7,0
2014,QLD,Darling Downs,60-64,F,2,0,12,6.633333333,0
2014,QLD,Darling Downs,60-64,M,2,0,19,19.54210526,0
2014,QLD,Darling Downs,65-69,F,1,0,1,0,0
2014,QLD,Darling Downs,65-69,F,2,0,27,18.35555556,0
2014,QLD,Darling Downs,65-69,M,2,0,34,4.994117647,0
2014,QLD,Darling Downs,70-74,F,2,0,45,12.5,0
2014,QLD,Darling Downs,70-74,M,1,0,2,49.95,0
2014,QLD,Darling Downs,70-74,M,2,0,38,22.00789474,0
2014,QLD,Darling Downs,75-79,F,2,0,76,20.83684211,0
2014,QLD,Darling Downs,75-79,M,2,0,90,13.92888889,0
2014,QLD,Darling Downs,80-84,F,2,0,158,17.74810127,0
2014,QLD,Darling Downs,80-84,M,2,0,148,10.08783784,0
2014,QLD,Darling Downs,85-89,F,1,0,2,0.6,0
2014,QLD,Darling Downs,85-89,F,2,0,210,19.35380952,0
2014,QLD,Darling Downs,85-89,F,3,0,1,122.9,0
2014,QLD,Darling Downs,85-89,M,2,0,139,11.47841727,0
2014,QLD,Darling Downs,90-94,F,2,0,184,24.86793478,0
2014,QLD,Darling Downs,90-94,F,3,0,2,117.75,0
2014,QLD,Darling Downs,90-94,M,2,0,93,18.70107527,0
2014,QLD,Darling Downs,95-99,F,2,0,77,35.92207792,0
2014,QLD,Darling Downs,95-99,F,3,0,1,116.7,0
2014,QLD,Darling Downs,95-99,M,2,0,32,23.990625,0
2014,QLD,Far North,0-49,F,1,0,1,0.7,0
2014,QLD,Far North,0-49,M,1,0,3,30.8,0
2014,QLD,Far North,100+,F,2,0,12,78.775,9
2014,QLD,Far North,50-54,F,1,0,5,3.44,0
2014,QLD,Far North,50-54,F,2,0,1,0.4,0
2014,QLD,Far North,50-54,M,1,0,1,1.2,0
2014,QLD,Far North,50-54,M,2,0,2,5,0
2014,QLD,Far North,55-59,F,1,0,1,0.5,0
2014,QLD,Far North,55-59,M,1,0,2,1.65,0
2014,QLD,Far North,55-59,M,2,0,2,12.2,0
2014,QLD,Far North,60-64,F,1,0,3,28.26666667,0
2014,QLD,Far North,60-64,F,2,0,3,28.36666667,0
2014,QLD,Far North,60-64,M,1,0,7,1.2,0
2014,QLD,Far North,60-64,M,2,0,10,9.13,0
2014,QLD,Far North,65-69,F,1,0,5,0.78,0
2014,QLD,Far North,65-69,F,2,0,9,22.41111111,0
2014,QLD,Far North,65-69,M,1,0,2,13.05,0
2014,QLD,Far North,65-69,M,2,0,24,10.99583333,0
2014,QLD,Far North,70-74,F,1,0,5,3.12,0
2014,QLD,Far North,70-74,F,2,0,28,8.942857143,0
2014,QLD,Far North,70-74,M,1,0,5,3.22,0
2014,QLD,Far North,70-74,M,2,0,33,9.081818182,0
2014,QLD,Far North,75-79,F,1,0,9,19.84444444,0
2014,QLD,Far North,75-79,F,2,0,38,19.90263158,0
2014,QLD,Far North,75-79,M,1,0,2,19.8,0
2014,QLD,Far North,75-79,M,2,0,65,7.716923077,0
2014,QLD,Far North,80-84,F,1,0,9,3.6,0
2014,QLD,Far North,80-84,F,2,0,86,11.04186047,0
2014,QLD,Far North,80-84,M,1,0,8,4.475,0
2014,QLD,Far North,80-84,M,2,0,77,16.45844156,0
2014,QLD,Far North,85-89,F,1,0,8,0.6375,0
2014,QLD,Far North,85-89,F,2,0,119,16.98235294,0
2014,QLD,Far North,85-89,M,1,0,4,35.975,0
2014,QLD,Far North,85-89,M,2,0,84,24.59285714,0
2014,QLD,Far North,90-94,F,1,0,7,33.05714286,0
2014,QLD,Far North,90-94,F,2,0,123,18.61219512,0
2014,QLD,Far North,90-94,M,1,0,3,2.1,0
2014,QLD,Far North,90-94,M,2,0,66,14.61666667,0
2014,QLD,Far North,95-99,F,1,0,1,48.9,0
2014,QLD,Far North,95-99,F,2,0,39,25.92564103,0
2014,QLD,Far North,95-99,M,2,0,18,23.8,0
2014,QLD,Fitzroy,0-49,F,2,0,1,0.9,0
2014,QLD,Fitzroy,100+,M,2,0,1,11.3,2
2014,QLD,Fitzroy,50-54,F,2,0,1,20.9,0
2014,QLD,Fitzroy,50-54,M,2,0,1,0.5,0
2014,QLD,Fitzroy,55-59,F,2,0,1,0.2,0
2014,QLD,Fitzroy,55-59,M,2,0,2,0.5,0
2014,QLD,Fitzroy,60-64,F,2,0,10,6.21,0
2014,QLD,Fitzroy,60-64,M,1,0,1,0.9,0
2014,QLD,Fitzroy,60-64,M,2,0,9,11.96666667,0
2014,QLD,Fitzroy,65-69,F,1,0,1,6.1,0
2014,QLD,Fitzroy,65-69,F,2,0,13,6.746153846,0
2014,QLD,Fitzroy,65-69,M,2,0,18,4.994444444,0
2014,QLD,Fitzroy,70-74,F,1,0,1,1.5,0
2014,QLD,Fitzroy,70-74,F,2,0,32,4.403125,0
2014,QLD,Fitzroy,70-74,M,1,0,1,32.8,0
2014,QLD,Fitzroy,70-74,M,2,0,47,7.382978723,0
2014,QLD,Fitzroy,75-79,F,1,0,1,0.9,0
2014,QLD,Fitzroy,75-79,F,2,0,58,7.468965517,0
2014,QLD,Fitzroy,75-79,M,2,0,54,9.577777778,0
2014,QLD,Fitzroy,80-84,F,1,0,1,29.3,0
2014,QLD,Fitzroy,80-84,F,2,0,81,16.94691358,0
2014,QLD,Fitzroy,80-84,M,2,0,79,13.91265823,0
2014,QLD,Fitzroy,80-84,M,3,0,1,233.1,0
2014,QLD,Fitzroy,85-89,F,2,0,127,21.11259843,0
2014,QLD,Fitzroy,85-89,F,3,0,1,20.5,0
2014,QLD,Fitzroy,85-89,M,1,0,1,1.8,0
2014,QLD,Fitzroy,85-89,M,2,0,90,14.76333333,0
2014,QLD,Fitzroy,90-94,F,2,0,103,25.0592233,0
2014,QLD,Fitzroy,90-94,M,1,0,1,3.8,0
2014,QLD,Fitzroy,90-94,M,2,0,44,16.23863636,0
2014,QLD,Fitzroy,95-99,F,2,0,44,21.17727273,0
2014,QLD,Fitzroy,95-99,M,2,0,14,28.3,0
2014,QLD,Logan River Valley,0-49,F,2,0,7,35.95714286,0
2014,QLD,Logan River Valley,0-49,M,2,0,4,3.05,0
2014,QLD,Logan River Valley,50-54,F,2,0,4,0.5,0
2014,QLD,Logan River Valley,50-54,M,2,0,4,0.925,0
2014,QLD,Logan River Valley,55-59,F,2,0,6,19.31666667,0
2014,QLD,Logan River Valley,55-59,M,1,0,1,5.2,0
2014,QLD,Logan River Valley,55-59,M,2,0,3,0.166666667,0
2014,QLD,Logan River Valley,60-64,F,1,0,4,0.95,0
2014,QLD,Logan River Valley,60-64,F,2,0,9,28.01111111,0
2014,QLD,Logan River Valley,60-64,M,1,0,1,0,0
2014,QLD,Logan River Valley,60-64,M,2,0,11,0.7,0
2014,QLD,Logan River Valley,65-69,F,1,0,1,0.6,0
2014,QLD,Logan River Valley,65-69,F,2,0,19,22.7,0
2014,QLD,Logan River Valley,65-69,M,2,0,42,11.02380952,0
2014,QLD,Logan River Valley,70-74,F,1,0,2,2.15,0
2014,QLD,Logan River Valley,70-74,F,2,0,37,7.678378378,0
2014,QLD,Logan River Valley,70-74,M,2,0,63,8.265079365,0
2014,QLD,Logan River Valley,75-79,F,1,0,2,111.25,0
2014,QLD,Logan River Valley,75-79,F,2,0,66,9.381818182,0
2014,QLD,Logan River Valley,75-79,M,2,0,86,8.151162791,0
2014,QLD,Logan River Valley,80-84,F,1,0,2,53.45,0
2014,QLD,Logan River Valley,80-84,F,2,0,119,13.73193277,0
2014,QLD,Logan River Valley,80-84,M,2,0,109,7.206422018,0
2014,QLD,Logan River Valley,85-89,F,2,0,188,13.24414894,0
2014,QLD,Logan River Valley,85-89,M,2,0,128,10.0359375,0
2014,QLD,Logan River Valley,90-94,F,2,0,132,21.45606061,0
2014,QLD,Logan River Valley,90-94,M,2,0,51,20.23137255,0
2014,QLD,Logan River Valley,95-99,F,2,0,47,30.58723404,0
2014,QLD,Logan River Valley,95-99,M,2,0,24,14.1875,0
2014,QLD,Mackay,0-49,F,2,0,1,0.4,0
2014,QLD,Mackay,0-49,M,2,0,2,1.75,0
2014,QLD,Mackay,100+,F,2,0,2,49.35,10
2014,QLD,Mackay,100+,M,1,0,1,21.9,0
2014,QLD,Mackay,50-54,F,1,0,1,1.6,0
2014,QLD,Mackay,50-54,F,2,0,6,0.483333333,0
2014,QLD,Mackay,50-54,M,2,0,2,0.75,0
2014,QLD,Mackay,55-59,F,2,0,4,0.3,0
2014,QLD,Mackay,55-59,M,2,0,6,6.233333333,0
2014,QLD,Mackay,60-64,F,2,0,8,7.375,0
2014,QLD,Mackay,60-64,M,1,0,3,0.233333333,0
2014,QLD,Mackay,60-64,M,2,0,6,6.45,0
2014,QLD,Mackay,65-69,F,1,0,1,1.4,0
2014,QLD,Mackay,65-69,F,2,0,9,2.733333333,0
2014,QLD,Mackay,65-69,M,1,0,3,0.566666667,0
2014,QLD,Mackay,65-69,M,2,0,25,6.2,0
2014,QLD,Mackay,70-74,F,2,0,20,3.83,0
2014,QLD,Mackay,70-74,M,2,0,23,15.56521739,0
2014,QLD,Mackay,75-79,F,1,0,3,3.366666667,0
2014,QLD,Mackay,75-79,F,2,0,23,10.90869565,0
2014,QLD,Mackay,75-79,M,1,0,4,16.15,0
2014,QLD,Mackay,75-79,M,2,0,38,15.45526316,0
2014,QLD,Mackay,80-84,F,1,0,2,0.2,0
2014,QLD,Mackay,80-84,F,2,0,86,17.19418605,0
2014,QLD,Mackay,80-84,M,2,0,57,8.129824561,0
2014,QLD,Mackay,85-89,F,2,0,79,12.00506329,0
2014,QLD,Mackay,85-89,M,2,0,74,11.8527027,0
2014,QLD,Mackay,90-94,F,2,0,69,22.83478261,0
2014,QLD,Mackay,90-94,M,1,0,1,47.7,0
2014,QLD,Mackay,90-94,M,2,0,27,16.62222222,0
2014,QLD,Mackay,95-99,F,2,0,36,32.64166667,0
2014,QLD,Mackay,95-99,M,2,0,6,1.666666667,0
2014,QLD,North West,0-49,M,1,0,2,1.65,0
2014,QLD,North West,50-54,F,1,0,1,0.2,0
2014,QLD,North West,60-64,M,2,0,3,0.433333333,0
2014,QLD,North West,65-69,F,1,0,2,45.1,0
2014,QLD,North West,65-69,M,1,0,3,13.26666667,0
2014,QLD,North West,65-69,M,2,0,1,7.8,0
2014,QLD,North West,70-74,F,1,0,2,0.75,0
2014,QLD,North West,70-74,F,2,0,2,22.95,0
2014,QLD,North West,70-74,M,2,0,2,7,0
2014,QLD,North West,75-79,F,1,0,2,3.95,0
2014,QLD,North West,75-79,F,2,0,2,0.7,0
2014,QLD,North West,75-79,M,2,0,4,10.725,0
2014,QLD,North West,80-84,F,1,0,2,74.85,0
2014,QLD,North West,80-84,F,2,0,2,1.75,0
2014,QLD,North West,85-89,F,2,0,4,20.475,0
2014,QLD,North West,85-89,M,2,0,5,2.26,0
2014,QLD,North West,90-94,F,2,0,4,4.375,0
2014,QLD,North West,90-94,M,2,0,1,119.8,0
2014,QLD,North West,95-99,F,2,0,1,0.4,0
2014,QLD,Northern,0-49,F,1,0,1,0.1,0
2014,QLD,Northern,0-49,M,2,0,3,2.333333333,0
2014,QLD,Northern,50-54,F,2,0,5,23.42,0
2014,QLD,Northern,50-54,M,1,0,4,1.55,0
2014,QLD,Northern,50-54,M,2,0,2,6.25,0
2014,QLD,Northern,55-59,F,1,0,1,0.7,0
2014,QLD,Northern,55-59,F,2,0,5,11.84,0
2014,QLD,Northern,55-59,M,1,0,2,1.3,0
2014,QLD,Northern,55-59,M,2,0,2,111.7,0
2014,QLD,Northern,60-64,F,2,0,5,10.8,0
2014,QLD,Northern,60-64,M,2,0,16,22.69375,0
2014,QLD,Northern,65-69,F,2,0,14,9.742857143,0
2014,QLD,Northern,65-69,M,1,0,2,0.85,0
2014,QLD,Northern,65-69,M,2,0,23,7.139130435,0
2014,QLD,Northern,70-74,F,1,0,3,0.466666667,0
2014,QLD,Northern,70-74,F,2,0,30,8.846666667,0
2014,QLD,Northern,70-74,M,1,0,1,0.1,0
2014,QLD,Northern,70-74,M,2,0,36,9.75,0
2014,QLD,Northern,75-79,F,1,0,3,0.666666667,0
2014,QLD,Northern,75-79,F,2,0,49,13.03877551,0
2014,QLD,Northern,75-79,M,1,0,1,0.2,0
2014,QLD,Northern,75-79,M,2,0,52,10.91730769,0
2014,QLD,Northern,80-84,F,1,0,5,1.9,0
2014,QLD,Northern,80-84,F,2,0,104,19.26346154,0
2014,QLD,Northern,80-84,M,1,0,2,9.8,0
2014,QLD,Northern,80-84,M,2,0,73,8.278082192,0
2014,QLD,Northern,85-89,F,1,0,1,10.4,0
2014,QLD,Northern,85-89,F,2,0,147,17.27278912,0
2014,QLD,Northern,85-89,M,2,0,82,11.51463415,0
2014,QLD,Northern,90-94,F,1,0,2,0.1,0
2014,QLD,Northern,90-94,F,2,0,138,22.35434783,0
2014,QLD,Northern,90-94,M,2,0,57,18.13333333,0
2014,QLD,Northern,95-99,F,2,0,68,36.575,0
2014,QLD,Northern,95-99,M,2,0,13,26.53846154,0
2014,QLD,South Coast,0-49,F,2,0,5,0.32,0
2014,QLD,South Coast,0-49,M,2,0,3,5.366666667,0
2014,QLD,South Coast,50-54,F,2,0,12,15.95833333,0
2014,QLD,South Coast,50-54,M,2,0,4,0.625,0
2014,QLD,South Coast,55-59,F,1,0,1,0.5,0
2014,QLD,South Coast,55-59,F,2,0,5,4.62,0
2014,QLD,South Coast,55-59,M,2,0,10,3.26,0
2014,QLD,South Coast,60-64,F,1,0,1,2.1,0
2014,QLD,South Coast,60-64,F,2,0,18,4.883333333,0
2014,QLD,South Coast,60-64,M,2,0,41,8.32195122,0
2014,QLD,South Coast,60-64,M,3,0,2,271.7,0
2014,QLD,South Coast,65-69,F,1,0,1,41.6,0
2014,QLD,South Coast,65-69,F,2,0,33,7.348484848,0
2014,QLD,South Coast,65-69,M,2,0,45,8.524444444,0
2014,QLD,South Coast,70-74,F,1,0,1,1.7,0
2014,QLD,South Coast,70-74,F,2,0,76,8.681578947,0
2014,QLD,South Coast,70-74,F,3,0,2,106.7,0
2014,QLD,South Coast,70-74,M,2,0,114,6.335964912,0
2014,QLD,South Coast,75-79,F,2,0,163,7.888343558,0
2014,QLD,South Coast,75-79,M,1,0,2,23.2,0
2014,QLD,South Coast,75-79,M,2,0,171,8.821637427,0
2014,QLD,South Coast,75-79,M,3,0,2,58.5,0
2014,QLD,South Coast,80-84,F,1,0,2,42.25,0
2014,QLD,South Coast,80-84,F,2,0,328,11.32652439,0
2014,QLD,South Coast,80-84,F,3,0,1,87.9,0
2014,QLD,South Coast,80-84,M,2,0,242,11.97975207,0
2014,QLD,South Coast,85-89,F,1,0,1,15.1,0
2014,QLD,South Coast,85-89,F,2,0,534,14.65037453,0
2014,QLD,South Coast,85-89,F,3,0,2,63.3,0
2014,QLD,South Coast,85-89,M,1,0,1,27,0
2014,QLD,South Coast,85-89,M,2,0,328,10.70792683,0
2014,QLD,South Coast,85-89,M,3,0,1,116.8,0
2014,QLD,South Coast,90-94,F,2,0,437,21.47459954,0
2014,QLD,South Coast,90-94,F,3,0,4,89.275,0
2014,QLD,South Coast,90-94,M,2,0,209,14.73110048,0
2014,QLD,South Coast,90-94,M,3,0,1,94,0
2014,QLD,South Coast,95-99,F,1,0,4,0.525,0
2014,QLD,South Coast,95-99,F,2,0,185,26.57567568,0
2014,QLD,South Coast,95-99,M,2,0,57,14.46491228,0
2014,QLD,South West,100+,F,2,0,1,20.4,2
2014,QLD,South West,50-54,F,2,0,1,0.5,0
2014,QLD,South West,65-69,F,2,0,1,30.4,0
2014,QLD,South West,65-69,M,2,0,1,1,0
2014,QLD,South West,70-74,F,2,0,6,27.63333333,0
2014,QLD,South West,70-74,M,2,0,5,15.56,0
2014,QLD,South West,75-79,F,1,0,1,40.1,0
2014,QLD,South West,75-79,F,2,0,9,15.53333333,0
